gene	log2FoldChange_CD8	log2FoldChange_Teff	padj_CD8	padj_Teff	avg_log2FC_Trm1	p_val_adj_Trm1	avg_log2FC_P1	avg_log2FC_P2	avg_log2FC_P3	avg_log2FC_P4	avg_log2FC_P5	avg_log2FC_P6	avg_log2FC_P7	avg_log2FC_P8	avg_log2FC_P9	p_val_adj_P1	p_val_adj_P2	p_val_adj_P3	p_val_adj_P4	p_val_adj_P5	p_val_adj_P6	p_val_adj_P7	p_val_adj_P8	p_val_adj_P9
FAM207A	0.834	0.043	0.848	0.983	0.14321010976357978	1	NA	0.17531547518536544	0.28560068695896484	NA	0.16176242572409655	NA	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA
FAM214A	0.813	1.325	0.815	0.188	0.18081002037807403	1	0.4914953834358418	NA	NA	0.4083579926521432	-0.2339028905049619	0.2200200789364798	NA	NA	0.20119478729211548	1	NA	NA	1	1	1	NA	NA	0.00213548817589838
FAM217B	0.199	0.544	0.956	0.704	0.17072575525525713	1	NA	NA	0.13979268549600793	NA	0.15111570423188425	0.37899840399644275	NA	NA	NA	NA	NA	1	NA	1	1	NA	NA	NA
FAM53B	0.541	0.638	0.899	0.705	0.1518660885429588	1	0.2042673109251183	0.16941854802986597	NA	0.2220987107538019	NA	0.2463278357229105	NA	NA	NA	1	1	NA	1	NA	1	NA	NA	NA
FAM76B	0.167	0.654	0.971	0.678	0.14493931670663973	1	0.2121773298991305	NA	NA	NA	0.21411322874024655	0.3055918234159136	-0.2954225043190811	-0.14608567494777752	0.15498743238125384	1	NA	NA	NA	1	1	0.1850489197389841	1	0.05665993335232897
FAS	1.492	0.914	0.363	0.479	0.3227519829364915	8.278634532282245e-5	NA	0.4873482617188897	0.515912134115553	0.33371207219503274	0.2721071762916695	NA	-0.3576252436370476	NA	NA	NA	1	1	1	1	NA	0.1307528889427578	NA	NA
FBXL20	-0.106	1.397	0.978	0.268	0.14247635215708643	1	0.29424017053967044	NA	0.29659726786480445	0.1720684579878124	NA	0.3557045483638861	NA	NA	NA	1	NA	1	1	NA	1	NA	NA	NA
FBXO32	-0.031	0.095	0.991	0.934	0.462741559735904	4.5168290271196755e-12	0.8979660669189932	0.7080915622891352	NA	0.3777253854210625	0.2649309838800221	0.4339227735215864	-0.33501058359045577	NA	NA	1	0.05162123686772684	NA	1	1	1	0.11182116947557882	NA	NA
FBXW5	-0.541	-1.144	0.925	0.514	0.15268199679855043	1	0.4388776789014589	0.1389143810925917	0.25156176082496173	NA	0.2631745898097262	NA	0.20106050868462683	NA	0.2596935880247876	1	1	1	NA	1	NA	1	NA	4.909711494739744e-7
FBXW7	-0.697	0.512	0.832	0.735	0.14005112564026373	1	NA	0.13810013369259955	-0.21841804264980255	NA	0.2491964698366413	0.3178157392104318	-0.30117365474431446	NA	NA	NA	1	1	NA	1	1	1	NA	NA
FDFT1	0.285	-0.661	0.909	0.519	-0.1833295794205183	1	-0.5201101596597351	-0.19557133278231545	-0.28532238188887016	-0.32777720239648733	-0.2108547069207104	NA	-0.16432501755607865	NA	NA	1	1	1	1	1	NA	1	NA	NA
FES	0.483	0.313	0.921	0.871	0.21449704625642368	2.9944614552201824e-4	0.6858937486213764	NA	NA	0.24704299064762517	NA	0.19779106663378737	NA	0.17283246388097803	NA	1	NA	NA	1	NA	1	NA	1	NA
FGD5-AS1	-0.44	-0.266	0.864	0.821	0.1797791801316837	1	0.2227221177647869	0.1572147336235854	NA	0.218637172667087	NA	0.28355693267885507	-0.33700585792381843	NA	NA	1	1	NA	1	NA	1	0.00180654174252381	NA	NA
FKBP11	0.854	0.111	0.774	0.931	0.203446560270534	1	0.36882182014314746	0.24817695440728824	0.22482367265341072	0.26160636751159627	NA	NA	0.19098016659523576	0.31069542904130043	NA	1	1	1	1	NA	NA	1	1	NA
FKBP1A	0.314	-0.597	0.911	0.511	0.14110576679372966	1	0.4065439476763754	0.24772449460159263	0.32734367422337796	NA	NA	0.2126304358129073	0.2170056389124092	NA	NA	1	1	1	NA	NA	1	1	NA	NA
FKBP2	0.574	-1.333	0.861	0.233	-0.18599292293302772	1	-0.7788612871855014	-0.5116073407922799	NA	NA	-0.1712432726940849	NA	NA	NA	NA	1	1	NA	NA	1	NA	NA	NA	NA
FKBP3	1.478	0.078	0.52	0.946	0.13998701510806957	1	NA	NA	NA	0.16898665046466654	-0.14689589557562566	0.4079457791478315	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
FKBP5	0.857	0.605	0.749	0.554	0.9697786259515656	2.3987557379967912e-34	2.1004452717098374	1.6327806767876372	NA	1.0424828185413375	NA	0.24351860743655407	-0.21688183917525872	-0.20766606919424557	0.27650020655375473	4.0809087786072086e-12	1.1031495714437884e-29	NA	1.7570285260488044e-16	NA	1	1	1	3.000313403640297e-4
FLI1	-1.193	0.156	0.434	0.893	0.15588819337711363	1	0.445489599948088	0.16787887546364771	NA	0.15595303533922988	NA	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	NA
FLNA	-1.965	-0.495	0.544	0.73	0.32111038206221676	0.07840657933637449	-0.41053179250671246	NA	0.49834159441363846	0.4491572436655117	0.5147944867206629	NA	0.1886151384038104	0.5412003464624018	0.20680592691437297	1	NA	1	1	1	NA	1	4.894890289458796e-6	0.10861595100891376
FMNL1	-0.823	-1.244	0.808	0.297	0.24710785621324216	0.2784450925850403	0.6143422231142867	0.2673618044684092	NA	0.3994874298543454	0.23009860982091923	0.25122540958762696	0.279499903987817	NA	0.21871845682095603	1	1	NA	1	1	1	1	NA	0.00679705366652292
FNBP1	-0.723	-0.139	0.649	0.892	0.16794704378388126	1	-0.1529887026486079	NA	NA	0.4109502152387987	NA	0.40567812878454257	-0.348053061947734	NA	0.2908578866527718	1	NA	NA	0.17609316543054068	NA	1	0.0011677926673921	NA	3.2736250122469547e-4
FNDC3A	-0.175	0.805	0.968	0.542	0.1462587608310682	1	0.15012952728056805	0.37710805734109	NA	NA	NA	NA	-0.28775894008145386	NA	NA	1	1	NA	NA	NA	NA	0.07158490986664809	NA	NA
FNIP1	-0.454	0.558	0.876	0.636	0.1378321504974218	1	NA	0.26795915675244497	NA	NA	-0.23723693187266115	0.4445730186049825	-0.31662081672656983	NA	NA	NA	1	NA	NA	1	1	1	NA	NA
FOXN2	-0.623	0.865	0.831	0.407	0.2088997184885591	1	0.397620923540318	0.4979581725637539	NA	NA	NA	0.1734100498880466	-0.1879313540426134	-0.2218750336414804	NA	1	1	NA	NA	NA	1	1	0.15538547250697246	NA
FOXO1	-0.944	0.154	0.725	0.885	0.3519553616007841	1.0757255251830635e-4	0.7463701447097485	0.5466965858580153	NA	0.4285734979857481	0.5543299373129189	NA	-0.27557095992764535	-0.16255821946881863	0.20071881587475632	1	1	NA	1	0.2103868220380059	NA	1	1	0.0020645755340527
FRAT2	-1.598	-0.997	0.505	0.546	0.13786240713446068	1	0.4166628711951984	0.21816467337373924	-0.2097675065177446	0.15414451101313473	0.230062734986799	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA
FTSJ3	-1.938	-1.353	0.49	0.129	0.1425010787127231	1	NA	NA	0.2964310792598114	NA	NA	0.36728815206242593	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
FTX	0.38	2.991	0.946	0.039	0.17120659659519089	1	0.5333527131222802	0.2998886270966382	0.3288975078662053	0.27710693536065745	-0.43529137757189296	0.3089573620651054	NA	NA	NA	1	1	1	1	1	1	NA	NA	NA
FUBP1	-0.09	0.309	0.985	0.808	-0.17467714986101768	1	-0.3388453723149981	-0.4383441367698036	NA	NA	-0.4721851821006269	0.22104894220238713	-0.18823253355090952	-0.1803536582824462	NA	1	0.00603008008531883	NA	NA	1	1	1	1	NA
FUCA1	1.155	0.587	0.808	0.753	0.3030026831573715	0.012465565166012601	NA	0.19669623866350425	0.5625241082067348	0.5233831026256582	NA	NA	NA	NA	NA	NA	1	1	0.4271106882464468	NA	NA	NA	NA	NA
FURIN	-1.989	-1.806	0.469	0.153	0.541542634665549	2.592328380368493e-16	0.8437085360822814	0.47874726883372754	0.6380928381738421	1.0109328832744315	NA	0.19836604733712604	0.195547595176246	NA	0.25615323458513983	0.959858132165954	1	1	9.796771850901422e-17	NA	1	1	NA	0.00223042945858511
FUT7	-2.465	-1.141	0.708	0.58	0.22839599394087184	0.01950984562199399	0.479024403613381	NA	0.14799662128412006	0.26142763785755513	NA	0.26864043171271246	NA	NA	0.15193779223331683	1	NA	1	1	NA	1	NA	NA	0.3471218050195852
FUT8	0.9	0.659	0.82	0.688	0.13775192273520548	1	0.4217547715262643	NA	0.16362396564141596	0.20904032145452808	NA	NA	-0.18515424807125924	NA	NA	1	NA	1	1	NA	NA	1	NA	NA
FYN	-0.578	-0.699	0.772	0.433	0.362260318987941	1.2014829021048289e-6	1.0554850969077865	0.416591644538062	NA	0.5189912040234526	0.27611815339629286	0.1806601537490462	NA	NA	0.24929632903189705	1.8663474147677852e-4	1	NA	0.00634413877291453	1	1	NA	NA	0.4378238230352785
GABARAPL1	-0.214	-0.135	0.947	0.919	0.16310214048578753	1	0.32906632432025285	NA	0.16493101344506478	0.43265659720858474	-0.16265399838394878	0.16326215730016136	NA	NA	NA	1	NA	1	1	1	1	NA	NA	NA
GABARAPL2	1.808	-0.392	0.41	0.724	0.14639863464115677	1	NA	NA	0.35456782178930246	NA	NA	0.3569716021025533	0.22241312080801537	NA	0.14753621094000935	NA	NA	1	NA	NA	1	1	NA	1
GABPB1-AS1	0.472	1.094	0.839	0.413	0.676672027995264	5.38909508492004e-18	1.831928906218513	1.4434834938307084	0.4479052252084893	0.3848050656148311	-0.1805057133785112	0.1964596035943017	0.263487240744698	0.19588710378068885	NA	1.1684444203984863e-6	6.043381174600064e-15	1	1	1	1	1	1	NA
GADD45A	-0.343	-1.185	0.945	0.392	0.14537191008787836	1	-0.5461938633784724	0.3832609265725112	0.2673896250764879	0.41039096719007906	NA	0.17700386998019774	NA	NA	0.17961878472687576	1	1	1	1	NA	1	NA	NA	0.02601095760963319
GALK2	0.693	0.566	0.864	0.725	0.21262820134820656	0.9223250753958642	0.7197660175167825	0.2470177044704702	NA	NA	NA	0.23104825449559588	NA	0.1644673825816514	NA	1	1	NA	NA	NA	1	NA	1	NA
GALM	1.011	-0.324	0.625	0.773	0.21968146170655145	1	NA	0.14308034253843405	0.15090918646467688	0.46608631773103626	NA	NA	NA	NA	0.14141060704832908	NA	1	1	0.24502179178542485	NA	NA	NA	NA	1
GALNT2	0.104	1.211	0.98	0.382	0.3656979547892454	2.062846637751288e-6	0.23538158108682491	0.47058526071130186	0.41634227246251554	0.32074535873854293	0.23643271214464295	0.2848330700749681	0.1647108637782515	0.1636135588334107	NA	1	1	1	1	1	1	1	1	NA
GAPDH	0.478	-1.51	0.873	0.218	0.3961941672594822	1.1619886830562396e-20	0.5844539914917388	0.423305704748663	0.29857037365806516	0.3798961130438831	0.5307938979542595	0.36910629278887264	0.2986473369010536	0.34409339672123185	0.22906152743375596	1	1	1	0.264277811716226	5.5162265307419095e-6	0.01128577131830849	0.0060571049128621	1.364364223815601e-7	4.4963708291775336e-4
GAS2L1	-1.485	-1.124	0.769	0.484	0.18977368731622848	0.5296365063366368	0.5056094802467198	NA	0.16454400477131115	0.2129884482281493	NA	0.3388196708897628	NA	NA	NA	1	NA	1	1	NA	1	NA	NA	NA
GATA3	-1.197	-0.47	0.424	0.686	0.21079053239471157	1	0.3390649638974924	NA	NA	0.27922962937422746	0.24793812031769236	0.2656581468671875	NA	NA	NA	1	NA	NA	1	1	1	NA	NA	NA
GATAD2B	0.274	-0.596	0.919	0.633	0.15884637108269706	1	0.4617619991950347	NA	NA	0.23175841450866563	NA	0.24687991263953943	-0.536856969095573	NA	NA	1	NA	NA	1	NA	1	1.9731582575308846e-7	NA	NA
GBP1	-0.45	-0.61	0.888	0.584	-0.15744342202946987	0.06673724144249789	NA	-0.3008763640601898	-0.2892783248472766	NA	-0.17651306863513033	-0.15327585750387518	-0.14485110401841755	NA	NA	NA	1	1	NA	1	1	1	NA	NA
GBP2	-0.043	0.142	0.99	0.905	0.31924097113848693	0.00146977411733538	0.17717831012622698	NA	0.2555779809096379	0.7147729619431233	0.25986107669497893	0.16439193459511303	NA	NA	NA	1	NA	1	2.991929419479095e-6	1	1	NA	NA	NA
GBP5	0.467	0.178	0.862	0.898	0.14885429834918562	1	NA	0.21896603359947808	0.4397678267039994	0.6645477285350716	NA	-0.179948569404897	-0.2339867870964214	NA	0.14566121399285137	NA	1	1	1.9661675741113844e-4	NA	1	1	NA	1
GCHFR	2.857	-0.572	0.389	0.68	0.28551574794031653	1	0.7129817187751477	0.5811429231263472	0.14440720460279732	0.26426776430618826	0.23258693700525157	0.16983828553921376	NA	0.3932091499071033	NA	1	1	1	1	1	1	NA	0.0497293371147698	NA
GCLM	0.115	-0.695	0.98	0.427	-0.24522261942764112	6.278537329363139e-4	-0.5234086784571029	-0.3129159460577243	NA	-0.441252736856672	NA	-0.20034840642820284	-0.14676026569672918	NA	NA	1	1	NA	0.13847795943654023	NA	1	1	NA	NA
GDE1	0.057	-0.55	0.987	0.629	0.24975767916873048	1	0.9403248528072164	0.4088587387412047	NA	0.1774170331116376	0.19488851346681613	NA	-0.1558255312465634	NA	0.18987481733997905	0.4258683169067987	1	NA	1	1	NA	1	NA	9.118311019986384e-4
GFER	0.793	-0.397	0.881	0.834	0.1391352738044785	1	0.15276746242044895	NA	0.3442083913892866	0.1440904482723384	NA	NA	NA	0.1548554231644627	NA	1	NA	1	1	NA	NA	NA	1	NA
GGA1	-0.262	0.337	0.945	0.801	0.19607305248448745	0.906523966639703	0.5297712270532222	0.31569952923266886	NA	0.3781356830503778	NA	0.14388577723214296	0.28563273945340206	0.17951287236581925	NA	1	1	NA	1	NA	1	1	1	NA
GIMAP1	0.512	-0.79	0.868	0.507	0.1879958920613828	1	0.5363477968942714	NA	NA	0.8185763854407773	0.3016995199569621	-0.5695597377316882	0.2727966797793693	NA	NA	1	NA	NA	2.689705300727137e-7	1	7.622836696598354e-4	1	NA	NA
GIMAP6	-1.028	-1.539	0.764	0.172	0.1838221229189985	1	0.631165717031654	NA	NA	0.5172973032469428	NA	NA	NA	NA	0.14532087707236174	1	NA	NA	0.05832956294655024	NA	NA	NA	NA	1
GK	0.29	1.42	0.917	0.168	0.4634403017511257	1.5699375644331634e-17	0.235278006778414	0.7811474400497739	0.5249199968364672	0.520552294864859	0.4121429642597839	0.35879115681027685	-0.2067488682407147	NA	NA	1	7.651906714642745e-4	1	0.00133111294532911	1	1	1	NA	NA
GLCCI1	-0.464	1.052	0.893	0.234	0.4076313834419237	1.9645089957662483e-10	0.5941533124730334	0.4544274499764227	0.38813233848342354	0.46618026765874704	0.24849665226995263	0.21749895191462432	NA	NA	0.22922127425460148	1	1	1	0.12220207141729073	1	1	NA	NA	2.7658543150866045e-5
GLG1	-1.004	-0.157	0.502	0.882	0.17741796760263584	1	0.6544457048535743	NA	NA	0.266917465932181	NA	0.2345375169143585	-0.40956130535932056	NA	0.1996892757961587	1	NA	NA	1	NA	1	0.00136568767889861	NA	0.0061029690423538
GLIPR2	0.314	-1.345	0.945	0.234	-0.15420689211330577	0.0026971017130583	-0.1663358003460763	-0.1891519965006673	NA	-0.2015003095824321	NA	NA	NA	NA	NA	1	1	NA	0.8821877206163575	NA	NA	NA	NA	NA
GLO1	0.907	-0.864	0.727	0.429	-0.19752599277795935	1	-0.7207100864677648	-0.39796809355445784	0.4304604088715436	-0.23042432115825395	-0.4220959121965908	NA	-0.34864310260155684	NA	NA	1	0.4832937730728325	1	1	1	NA	0.00184785115215034	NA	NA
GLUL	-0.95	-2.081	0.698	0.076	0.21782815491275476	1	0.6949164564541261	NA	0.42130032648820936	0.15259391094212257	NA	0.23765344980538008	-0.1791812531453711	NA	0.2383776610900909	1	NA	1	1	NA	1	1	NA	1.7952686284567515e-5
GMCL1	0.337	0.825	0.926	0.527	0.2174346788346453	1	0.3957559346890027	0.1462716783188328	NA	0.2048444702058998	0.28066297646158067	0.3088368940321231	-0.1980563565277268	NA	0.167347386782977	1	1	NA	1	1	1	1	NA	0.2765878188354116
GMFG	-0.429	-0.972	0.89	0.31	0.33373877298694987	7.506901765051716e-12	NA	0.17021946735138416	0.3856642103240624	0.5553474231115021	0.3531779702830007	NA	0.6816421851607415	0.3031579869023031	NA	NA	1	1	3.3725569567830214e-8	1	NA	3.666332119807612e-16	2.0208919243211427e-5	NA
GNA13	-0.528	-0.149	0.896	0.899	0.16040192008597032	1	0.3208543216111064	0.14933309362665836	NA	0.19342844199093823	0.14206598360096223	0.16030418115223266	-0.29268697852842185	-0.18729071703987177	NA	1	1	NA	1	1	1	0.19033300199306916	1	NA
GNAI2	-1.901	-1.768	0.476	0.173	0.25803135762942353	0.002337946521102	0.5473356814770349	NA	NA	0.17829776074206194	0.32620428149202985	0.6186868584204728	0.19622641538766827	0.18170837252486827	0.1425962258366913	1	NA	NA	1	1	0.00618930933939289	1	1	1
GNLY	1.197	-0.054	0.458	0.973	2.8974143911549737	1.4948046563045983e-33	1.9857700936908864	2.171567996033233	4.22043389305621	3.6978661504228167	2.381794477423174	NA	0.38151512861985903	1.8025268514433104	NA	1	7.672700760365601e-5	1.243163833193935e-5	3.2007885273150544e-14	0.42912462971069903	NA	1	6.70450426865099e-12	NA
GOLGA4	-0.494	0.274	0.831	0.811	0.33250396968938656	4.91690244263231e-6	0.1802012245838438	0.6048111741043889	-0.19879245506073984	NA	0.6749087861102571	0.39332439910137407	-0.2741717672075774	NA	0.5640632093764171	1	0.06944984968045388	1	NA	0.00149294111774368	1	1	NA	1.7765089831248808e-16
GOLGB1	0.306	0.095	0.923	0.934	0.18184965037945755	1	0.3677768813576965	0.4803115393553536	-0.1653248851303435	NA	0.19711590732065057	0.4132610932509757	-0.7618945090417486	-0.24736227102660235	0.48534716782191056	1	1	1	NA	1	1	2.2557351685127038e-18	1	2.013781551233246e-11
GOLPH3	-0.921	-0.772	0.776	0.522	0.22025099757207267	0.14586596152090003	0.4672660380913445	0.26733993601031875	0.278102191812115	0.30310557990022186	NA	0.1624300335352658	-0.15319827861992874	NA	NA	1	1	1	1	NA	1	1	NA	NA
GON4L	-0.063	0.449	0.987	0.659	0.1526252642588366	1	0.26799824572313846	0.16334017941778434	NA	0.261183837284664	0.2837773037096677	NA	NA	NA	NA	1	1	NA	1	1	NA	NA	NA	NA
GOPC	-0.85	-0.609	0.797	0.636	0.14762556904588653	1	0.30436043275563296	0.23062740423544076	NA	0.2227635639805014	0.2749659875174861	NA	NA	NA	NA	1	1	NA	1	1	NA	NA	NA	NA
GPAT4	-1.257	-0.935	0.623	0.437	0.17328722086201775	1	0.5422877390938086	NA	NA	NA	NA	0.16638922608621376	NA	NA	0.15876091286927965	1	NA	NA	NA	NA	1	NA	NA	2.919967562052222e-4
GPATCH2L	-0.035	0.283	0.993	0.814	0.14173256451488925	1	0.32213272986083785	0.21892348026485464	-0.1522799959385347	0.14982992182654187	0.15737510388255604	NA	-0.20002655478356468	NA	NA	1	1	1	1	1	NA	1	NA	NA
GPBP1	0.683	0.166	0.758	0.893	0.13782282033732374	1	0.3226591947659707	0.34659263149265884	NA	0.18015401306513135	NA	NA	-0.16333606034876258	NA	NA	1	1	NA	1	NA	NA	1	NA	NA
GPR132	-1.172	-0.914	0.697	0.388	0.19573824313079785	0.04166971736422347	0.4091513342687066	0.20406326906321456	NA	0.3056869568553178	0.23344840830440972	NA	NA	NA	NA	1	1	NA	1	1	NA	NA	NA	NA
GPR171	-0.366	0.196	0.942	0.891	0.6198233174807257	1.2605930010390283e-21	1.2942812820137708	0.7042044735142721	0.7261183459381448	0.749231662704396	NA	0.5411365477861103	0.6933270724988025	0.20038198813327135	0.485573719316746	1.6112900429588405e-4	0.00249143843920034	0.5298238026200294	1.1412916341260853e-5	NA	1	4.03687603873584e-9	1	1.5347834541528492e-12
GPR183	0.293	-0.138	0.926	0.929	-0.5109226283796731	4.525311489982317e-16	-0.8025887081305785	-0.9701205074520668	-0.6709023912952479	NA	-0.3573284161000079	-0.5042718086817359	NA	-0.3504590045610667	NA	1	5.37722409447745e-8	1	NA	1	0.05366059758407786	NA	0.06188233052315503	NA
GPRIN3	0.228	0.078	0.957	0.959	0.23581635688628969	1	0.4946088472977453	0.2315264889649629	NA	0.506101457981031	0.23483916636505087	NA	-0.6420966577186613	NA	0.16058304657161204	1	1	NA	1	1	NA	3.2139090010917225e-8	NA	0.24854659655665048
GPX4	2.035	-0.582	0.476	0.686	0.4910395544761936	1.1765623319818646e-15	-0.39011917079373815	0.4426667026209756	1.0207612030597877	NA	0.2616952248618376	1.003978371363896	NA	0.2116437097798101	NA	1	1	3.243163910118387e-8	NA	1	1.476690918555756e-11	NA	1	NA
GRAMD1A	-0.967	-1.48	0.786	0.324	0.2603875954156927	0.7916678703965301	0.5808331112688403	NA	0.29185176728175777	0.22780627267768783	0.3428859141593481	0.4895272614793812	NA	NA	NA	1	NA	1	1	1	1	NA	NA	NA
GRAMD1B	0.024	0.13	0.996	0.921	0.5162595203691649	3.68874266127679e-13	0.35681741194106464	0.1776769960297595	0.9557384853774562	0.6291884671734653	NA	0.33646480603904994	NA	NA	NA	1	1	0.005796913019667	1.964086709684834e-4	NA	1	NA	NA	NA
GRB2	-0.034	-0.966	0.995	0.325	0.25874424905662496	0.113744195906026	0.2894636563723114	0.2410876084809721	NA	0.1541397340929065	0.33458315754707946	0.43742530640343136	-0.3060567331948023	NA	NA	1	1	NA	1	1	1	0.12754756587374286	NA	NA
GSPT1	0.062	-0.567	0.978	0.513	0.39409849120615936	3.2977533312145945e-11	0.5220334850091566	0.20134764365342497	0.21468467415367787	0.366868980655398	0.3662264503850239	0.7124191325183956	-0.35611308625666815	NA	0.2401014031458546	1	1	1	1	1	0.0014319744612749	0.02004157762644482	NA	0.01036513919293252
GSTK1	-0.219	-1.267	0.952	0.218	0.16628237608782315	1	NA	NA	0.5150879366100287	NA	NA	0.23552777331352748	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
GSTO1	0.949	-0.394	0.618	0.735	0.2193016386143367	0.21276646955829395	0.1502770158854576	0.2878610647335167	NA	0.2181910457950451	0.4825752817495425	NA	NA	NA	NA	1	1	NA	1	0.37074401827012393	NA	NA	NA	NA
GTF2A1	-1.228	0.578	0.736	0.604	0.21555531463794805	0.29700998398407075	0.3620505352154914	0.1770714367978215	NA	0.3446868304996042	NA	0.269741129960263	NA	NA	NA	1	1	NA	1	NA	1	NA	NA	NA
GTF2H5	1.229	0.205	0.702	0.862	0.23503491872077176	0.9803738297122508	-0.14324306822101834	0.4687335667063705	0.6984910881546912	0.3338013851760162	-0.21077067431338392	NA	0.3991490246684377	NA	NA	1	1	0.5452173186194637	1	1	NA	1	NA	NA
GTF2I	-1.333	0.411	0.557	0.73	0.1871009911540742	1	0.15659749029224335	0.2405297799475985	-0.3529897767786281	0.4663910068806047	NA	0.17995006708611003	-0.3908047230700249	-0.1926180942056337	0.29591775937370346	1	1	1	1	NA	1	0.01581085060519947	1	8.571933565677666e-6
GTF3C1	-0.429	0.661	0.903	0.68	0.19119257946870497	1	0.3085042845046761	NA	NA	0.19636022230826192	0.15429543229682507	0.36287225802397033	-0.22902798529420387	NA	NA	1	NA	NA	1	1	1	1	NA	NA
GYPC	1.677	-0.662	0.524	0.614	0.8648678897580693	2.02496285827477e-37	0.864269379052983	1.2562665977921328	0.7556568411665587	0.9339973451512196	0.5584707892194374	0.6346452816550103	0.1846612218182262	0.23901455096781632	0.3712128549274605	1	1.6522020723114623e-14	0.8561029675932073	4.149618095003471e-11	1	0.04988211749662017	1	1	5.741102176142699e-5
GZMB	1.304	-0.383	0.518	0.761	0.928088005643986	3.865202315678185e-15	1.3141163552249635	1.112398669376513	1.4650709454358049	1.8640825589458765	0.44018773154294055	NA	0.8963828222602697	1.0491993549939336	0.33674119872687575	1	0.0011831164130668	0.00486657059817652	3.8547381413128744e-9	1	NA	0.01389796747652137	4.502992475533242e-19	0.00254303616872448
H1FX	-1.252	-0.678	0.798	0.724	0.34847327612280765	0.00287100803216025	0.2535437560823006	NA	0.7208775047967071	0.16953598982721985	0.48635678549186134	0.22416822513055976	0.2958498669517018	0.388296631378694	NA	1	NA	1	1	1	1	1	0.41736143251865543	NA
H2AFJ	0.406	-1.07	0.907	0.289	0.1597618326399493	1	-0.31965903165438025	NA	0.3041579190783205	0.27628785390415156	NA	0.15796058657391304	0.34553664316703675	0.2084758381729766	NA	1	NA	1	1	NA	1	0.27421046725072884	1	NA
H2AFZ	0.772	-0.784	0.761	0.416	0.4532402879416444	0.00426860512013314	1.2160966615832152	NA	NA	NA	0.18761966635462857	1.4169874628018642	NA	NA	0.3982156088190294	1	NA	NA	NA	1	2.9216429481727693e-19	NA	NA	6.212020950974064e-11
H3F3A	1.025	-0.211	0.546	0.834	0.22054732358461404	1.2859224650811827e-11	0.3889171940586542	-0.186325066790741	0.16808329247570342	0.4007365829946621	0.208490292523972	0.2848508257711617	0.4425979792307051	0.2891240414327534	NA	1	1	1	1.2688256067582183e-9	1	1	2.1096736035936649e-13	3.891201834593542e-10	NA
HADHA	-0.51	-1.025	0.888	0.321	0.16136327575985754	1	0.26917208543479054	-0.15974635789671066	NA	NA	0.2591953109887877	0.46872482060529697	-0.31441909418762193	NA	0.20661079352566003	1	1	NA	NA	1	1	1	NA	0.00605886656200832
