gene	p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	pct.diff
ANKRD13A	0.004185014394589976	0.4784657044504423	-0.33672815802307465	0.13	0.157	1	11	-0.026999999999999996
TMC6	0.004332272091089837	0.48140920365041845	-0.26034283290199445	0.083	0.113	1	11	-0.03
HMGN2	0.004389268470791414	0.5297966906421372	-0.2885891978449223	0.59	0.392	1	11	0.19799999999999995
N4BP2L1	0.004534594879347456	0.47842402091561637	-0.28780978836346255	0.132	0.161	1	11	-0.028999999999999998
MIF4GD	0.004573377847501347	0.4822290508201731	-0.25670722888011377	0.074	0.103	1	11	-0.028999999999999998
BEX4	0.004630608995076988	0.4807733260486835	-0.283586866389102	0.094	0.124	1	11	-0.03
TPR	0.004679448051211537	0.5314065852355697	-0.28871295318772505	0.75	0.499	1	11	0.251
C9orf78	0.004726743119281319	0.469654761631845	-0.6245153722158174	0.555	0.433	1	11	0.12200000000000005
METTL23	0.004990211847914739	0.5233116927703862	-0.279210223377131	0.293	0.2	1	11	0.09299999999999997
SP110	0.005084355271019525	0.4784982864937681	-0.41996273640508497	0.142	0.165	1	11	-0.02300000000000002
CHST12	0.005098091483403153	0.5196859659519406	-0.2909287975582857	0.196	0.134	1	11	0.062
FAM13B	0.005128223986513544	0.4799627285127118	-0.2803895141279829	0.111	0.14	1	11	-0.029000000000000012
ZMYND8	0.0051666242739007336	0.4816935905389524	-0.27387113252862116	0.084	0.114	1	11	-0.03
STAG2	0.0053232654726571614	0.5294253071980224	-0.29661604443589196	0.619	0.406	1	11	0.21299999999999997
PTPN2	0.0055109370580909735	0.5259008587771099	-0.299501475636609	0.406	0.274	1	11	0.132
CSNK1G2	0.0059896631029724284	0.5226694311621514	-0.25646194385185245	0.283	0.197	1	11	0.08599999999999997
IL1R1	0.006094493951490305	0.5217185428843577	-0.2789650458280143	0.248	0.178	1	11	0.07
CEP152	0.006135751839565129	0.483700511079765	-0.253026131466506	0.064	0.092	1	11	-0.027999999999999997
LIMD2	0.006137888094873852	0.47385527587815135	-0.5745284707866105	0.312	0.292	1	11	0.020000000000000018
KANSL1	0.006885282361394849	0.47262972254913316	-0.5553852053477082	0.4	0.352	1	11	0.04800000000000004
MT1E	0.006912848109856758	0.4832238401375886	-0.6865852676304283	0.071	0.101	1	11	-0.030000000000000013
PACS1	0.007004109349404611	0.4787028941335619	-0.3599306240589421	0.157	0.177	1	11	-0.01999999999999999
PLCG2	0.007017928898523105	0.5160774653033182	-0.6784864779536868	0.132	0.092	1	11	0.04000000000000001
MEAF6	0.0072836377090508145	0.5256236382715069	-0.3340790808039449	0.44	0.293	1	11	0.14700000000000002
SMC4	0.007482119068662603	0.47517179782770824	-0.6919641883663343	0.278	0.27	1	11	0.008000000000000007
ARL6IP1	0.007565371989767424	0.5281163034693181	-0.2846646914842105	0.61	0.401	1	11	0.20899999999999996
VAMP2	0.008118671773811821	0.47229712923588324	-0.5880723094116791	0.476	0.393	1	11	0.08299999999999996
OGT	0.008754553697394302	0.5215014218511126	-0.2791731750378449	0.277	0.194	1	11	0.08300000000000002
ABCA1	0.009154226646870498	0.4854313453293275	-0.37335860455640446	0.054	0.08	1	11	-0.026000000000000002
NABP1	0.009222422204102198	0.4762213859014249	-0.608148627555075	0.261	0.258	1	11	0.0030000000000000027
CTSC	0.009439971521013462	0.4759426932318865	-0.6114241881033134	0.275	0.269	1	11	0.006000000000000005
CDK11A	0.009660501708858817	0.5221615808988896	-0.3160699410875585	0.315	0.217	1	11	0.098
PPP1R35	0.009928565539277751	0.5213908104897624	-0.25790048632299234	0.285	0.2	1	11	0.08499999999999996
OSTF1	0.009968609035570836	0.4732285368034873	-0.5745539029198479	0.47	0.383	1	11	0.08699999999999997
NCOA3	0.00998305551026777	0.522193116687343	-0.2740388123417555	0.314	0.22	1	11	0.094
CXCL8	0	0.9740488107434689	5.027921055302421	0.986	0.236	0	2	0.75
SOD2	0	0.9709631202918515	4.119198805518032	0.981	0.307	0	2	0.6739999999999999
NAMPT	0	0.9502154658181464	3.2448735286919526	0.963	0.379	0	2	0.584
FTH1	0	0.9486919092136412	2.5664317040397195	1	0.972	0	2	0.028000000000000025
FTL	0	0.942156677791757	2.792615918803402	1	0.963	0	2	0.03700000000000003
IER3	0	0.9366913671444942	3.3370560609205633	0.933	0.157	0	2	0.776
C15orf48	0	0.9323333747231463	3.2629632765027856	0.95	0.166	0	2	0.7839999999999999
ANXA5	0	0.9217923269049076	2.516724671144532	0.945	0.515	0	2	0.42999999999999994
FCER1G	0	0.9198428096590572	3.366094081317291	0.897	0.103	0	2	0.794
SAT1	0	0.9192518953981411	2.751384013520456	0.982	0.577	0	2	0.405
CXCL2	0	0.9074818184132148	3.799036491410247	0.843	0.051	0	2	0.7919999999999999
CXCL3	0	0.9060247401716904	4.725420605761007	0.84	0.069	0	2	0.7709999999999999
ATP13A3	0	0.9010572466056581	2.705517662786148	0.862	0.156	0	2	0.706
PLAUR	0	0.8984490834324479	3.0458421288103152	0.828	0.064	0	2	0.764
CTSL	0	0.8944077177296911	4.411779620186605	0.823	0.09	0	2	0.733
IL1B	0	0.8923121455564512	6.335813805717238	0.808	0.073	0	2	0.7350000000000001
CSTB	0	0.8743762647000941	2.553104837471513	0.93	0.582	0	2	0.3480000000000001
CEBPB	0	0.871530094365914	2.3251516802318353	0.871	0.32	0	2	0.5509999999999999
TIMP1	0	0.8709253420611129	2.9532965286216255	0.904	0.378	0	2	0.526
TYROBP	0	0.8680703657807544	2.094383856160669	0.882	0.178	0	2	0.704
NFKBIA	0	0.8635482531023354	1.8651585342968153	0.929	0.434	0	2	0.49500000000000005
ETS2	0	0.858954575334935	2.0560298042390195	0.812	0.141	0	2	0.671
CTSB	0	0.8585400126736564	3.2801750018931073	0.809	0.211	0	2	0.5980000000000001
EPB41L3	0	0.8533116321332127	2.145864288221109	0.749	0.07	0	2	0.679
PID1	0	0.849911626436763	2.3092417608427156	0.709	0.015	0	2	0.694
KYNU	0	0.8467057310317986	1.9894827895048168	0.785	0.104	0	2	0.681
EREG	0	0.8458885540187928	4.206311765016159	0.705	0.024	0	2	0.6809999999999999
CD63	0	0.8434843782923944	1.5952286181141062	0.94	0.674	0	2	0.2659999999999999
TNFRSF1B	0	0.8419523192322356	2.191707619417972	0.852	0.351	0	2	0.501
NINJ1	0	0.8398602551846527	1.9290118383470436	0.802	0.2	0	2	0.6020000000000001
SLC7A11	0	0.8382105117161559	2.760642781708128	0.747	0.102	0	2	0.645
MMP9	0	0.8356999877393425	3.1480916420168343	0.723	0.071	0	2	0.652
HLA-DRA	0	0.8356560328694465	1.6737545321284486	0.894	0.313	0	2	0.581
S100A11	0	0.8318284503884057	1.3880442781427673	0.969	0.799	0	2	0.16999999999999993
ANPEP	0	0.8290332122836872	1.9701781826458613	0.686	0.043	0	2	0.643
SRGN	0	0.8287891283431826	1.2770656588244789	0.991	0.91	0	2	0.08099999999999996
SDCBP	0	0.8264624784844776	1.698043808857489	0.871	0.398	0	2	0.473
GSTO1	0	0.8231723051096659	1.7608350769137047	0.836	0.395	0	2	0.44099999999999995
CTSZ	0	0.8231516904595775	1.8457101515129097	0.811	0.25	0	2	0.561
CXCL5	0	0.8194568679976767	6.41742994910941	0.66	0.048	0	2	0.612
C5AR1	0	0.8190071332574774	2.2462816580759792	0.668	0.036	0	2	0.632
CD68	0	0.8145296130038642	1.951580619006986	0.656	0.038	0	2	0.618
ABCA1	0	0.8142470516354139	2.153337597531366	0.654	0.036	0	2	0.618
TXN	0	0.8138539194517156	1.1824018502267082	0.966	0.782	0	2	0.18399999999999994
MARCKS	0	0.8115226581106906	1.694837706865773	0.791	0.139	0	2	0.652
ZEB2	0	0.8114439917930479	1.7501574267140438	0.764	0.2	0	2	0.5640000000000001
TLR2	0	0.8087242034560264	1.9895842184775057	0.622	0.007	0	2	0.615
MXD1	0	0.8080742650090303	2.0429035525752806	0.706	0.125	0	2	0.581
PTPN12	0	0.8074842625685349	1.558404360199876	0.701	0.119	0	2	0.582
CREG1	0	0.8043686697575436	2.148674144238402	0.685	0.117	0	2	0.5680000000000001
CXCL1	0	0.8035110862408944	4.379497194905321	0.641	0.056	0	2	0.585
BASP1	0	0.8027588737351709	1.7946002708611162	0.759	0.145	0	2	0.614
INHBA	0	0.7983514137071526	3.256367353384394	0.626	0.04	0	2	0.586
SDC2	0	0.7942096924553995	1.8349460397073876	0.614	0.036	0	2	0.578
HMOX1	0	0.7899324986536396	2.8048107855527027	0.687	0.134	0	2	0.553
IL1RN	0	0.7890724995772219	2.7029906182396	0.618	0.055	0	2	0.563
GK	0	0.7886884563727173	1.739758785505611	0.684	0.142	0	2	0.542
DSE	0	0.7885397051006222	1.5527997686054502	0.685	0.129	0	2	0.556
LYZ	0	0.7876335912010042	2.4854701308174016	0.668	0.095	0	2	0.5730000000000001
G0S2	0	0.7875173435392907	3.5159117432348346	0.63	0.077	0	2	0.553
PLA2G7	0	0.7865061978637112	2.140267740227139	0.587	0.018	0	2	0.569
PSAP	0	0.7857369622372486	1.7510983419614772	0.781	0.31	0	2	0.47100000000000003
ZFYVE16	0	0.7849142486578422	1.6514898916279843	0.686	0.155	0	2	0.531
WTAP	0	0.7825617324141255	1.4860511978993731	0.804	0.359	0	2	0.44500000000000006
SPI1	0	0.7813171416021809	1.4277173346844951	0.633	0.076	0	2	0.557
PPIF	0	0.7800969114126302	1.9995538344407637	0.641	0.107	0	2	0.534
ACSL1	0	0.7791989135240646	1.93359089408962	0.589	0.044	0	2	0.5449999999999999
SLC16A10	0	0.7790187048970704	2.006680644340124	0.607	0.069	0	2	0.538
RAB31	0	0.7789518364925636	1.665981112259383	0.594	0.051	0	2	0.5429999999999999
HLA-DRB1	0	0.7788289981406938	1.3867461590870684	0.848	0.432	0	2	0.416
PKM	0	0.7778719726939315	1.2779080958734954	0.866	0.509	0	2	0.357
TYMP	0	0.7765068226315534	1.2785164575718213	0.846	0.388	0	2	0.45799999999999996
VEGFA	0	0.776287290624877	1.605713286796365	0.641	0.104	0	2	0.537
MS4A7	0	0.775868850928348	1.7720491738830395	0.585	0.044	0	2	0.5409999999999999
PDE4DIP	0	0.774626299572729	1.6629085098612577	0.66	0.149	0	2	0.511
PLSCR1	0	0.7732328967905844	1.4654032145770137	0.607	0.073	0	2	0.534
PTGS2	0	0.7722358144163013	2.7563734185605218	0.572	0.034	0	2	0.5379999999999999
FCGR2A	0	0.7706288177006048	1.7668463170395161	0.551	0.01	0	2	0.541
TALDO1	0	0.7705942119125223	1.2900865960717043	0.84	0.467	0	2	0.37299999999999994
HLA-DQA1	0	0.7700111740175479	1.3686107976375763	0.726	0.183	0	2	0.5429999999999999
RAB13	0	0.7697635830754253	1.3759052691965612	0.62	0.095	0	2	0.525
PTPRE	0	0.7684328978466415	1.5570242432738388	0.647	0.135	0	2	0.512
CXCL16	0	0.767964135374586	1.4371128206560475	0.649	0.115	0	2	0.534
CCL3	0	0.7677657179905365	4.388687237432171	0.557	0.031	0	2	0.526
OGFRL1	0	0.7665608014832437	1.595334144570345	0.666	0.169	0	2	0.497
MMP14	0	0.7661988323810394	1.7378419839471613	0.55	0.024	0	2	0.526
PFKFB3	0	0.764071207112241	1.4513390601158762	0.746	0.295	0	2	0.451
ICAM1	0	0.7625560374121825	1.3819243883844505	0.588	0.075	0	2	0.513
ATP6V0B	0	0.7588200789453401	1.1279503494877359	0.844	0.504	0	2	0.33999999999999997
PILRA	0	0.7587556744342778	1.4661568001822651	0.532	0.018	0	2	0.514
DOCK4	0	0.7580511445613242	1.3856616512262976	0.535	0.025	0	2	0.51
MMP19	0	0.757841125296537	1.6693720937724241	0.532	0.02	0	2	0.512
THBS1	0	0.7578044247494111	4.15586219989951	0.543	0.042	0	2	0.501
BCAT1	0	0.7573186587148948	1.566831420218223	0.547	0.042	0	2	0.505
CYP1B1	0	0.7573018561306036	2.672765541891516	0.557	0.056	0	2	0.501
SOCS3	0	0.7572136649314508	1.4182696324618576	0.654	0.167	0	2	0.487
UPP1	0	0.7566959487633466	1.3711213808957021	0.688	0.214	0	2	0.474
IL4I1	0	0.7552890406528552	1.5328295995882044	0.619	0.107	0	2	0.512
CD74	0	0.7547888747797717	0.9825918757511083	0.846	0.484	0	2	0.362
FLNA	0	0.7541597665735407	1.2312114871667426	0.785	0.364	0	2	0.42100000000000004
BRI3	0	0.753319530800088	1.559784313296758	0.781	0.388	0	2	0.393
CD93	0	0.7525573233397528	1.8133523938391276	0.513	0.009	0	2	0.504
SLC43A2	0	0.7517160927918026	1.4603133320522184	0.53	0.032	0	2	0.498
GRINA	0	0.7499231182066423	1.2077899664423346	0.644	0.151	0	2	0.493
PGD	0	0.7496685798043909	1.2459102274638336	0.607	0.124	0	2	0.483
ATP6V1B2	0	0.7462680134372979	1.3543787801757496	0.596	0.124	0	2	0.472
MAFB	0	0.7458812714152019	1.9680537853858717	0.504	0.012	0	2	0.492
EMP1	0	0.7438480553043868	1.4719114798681068	0.524	0.038	0	2	0.48600000000000004
ARL8B	0	0.7431070339555577	1.1181534499414791	0.689	0.226	0	2	0.46299999999999997
PNRC1	0	0.7413127894311575	1.297880800450896	0.907	0.706	0	2	0.20100000000000007
METRNL	0	0.7405991678813166	1.101682883545304	0.707	0.25	0	2	0.45699999999999996
SEMA6B	0	0.7393391536809096	1.2850936354941334	0.5	0.028	0	2	0.472
HIF1A	0	0.7389908524430886	1.5677042311791953	0.683	0.272	0	2	0.41100000000000003
CTSS	0	0.7367666331093372	1.3405527999746183	0.677	0.259	0	2	0.41800000000000004
NPC2	0	0.7361112983760052	1.3222301703466037	0.671	0.251	0	2	0.42000000000000004
SH3BP5	0	0.7356566551823874	1.365439376666347	0.575	0.119	0	2	0.45599999999999996
IL1R1	0	0.7350271407484689	1.2989537229564299	0.609	0.145	0	2	0.46399999999999997
SERPINB9	0	0.7349416335295929	1.3255628167103484	0.652	0.21	0	2	0.44200000000000006
FOSL2	0	0.7347676367916187	1.039650825147325	0.654	0.184	0	2	0.47000000000000003
CSF2RA	0	0.734708698482117	0.9861489753850589	0.595	0.104	0	2	0.491
SLC16A3	0	0.7331898252984267	1.0528500575481448	0.657	0.202	0	2	0.455
LYN	0	0.7318421061581296	1.423390175800194	0.56	0.104	0	2	0.45600000000000007
SLC43A3	0	0.7304866695910025	1.126904148920167	0.517	0.053	0	2	0.464
SAMSN1	0	0.7287552388376999	0.9944220322901063	0.858	0.595	0	2	0.263
IL3RA	0	0.728556234480495	1.4175919094547593	0.506	0.053	0	2	0.453
MAP4K4	0	0.7277424651040615	1.3312342883762014	0.704	0.283	0	2	0.421
CTSH	0	0.7263329116802342	1.30904192978057	0.586	0.156	0	2	0.42999999999999994
TNIP1	0	0.7261614734797867	1.1188114433282097	0.686	0.274	0	2	0.41200000000000003
LUCAT1	0	0.7256181137111967	1.2686063717846656	0.5	0.053	0	2	0.447
SQSTM1	0	0.7247114004739945	1.0986730423771478	0.894	0.591	0	2	0.30300000000000005
TUBB	0	0.723797690768564	1.038255103589748	0.816	0.508	0	2	0.30799999999999994
SERPINA1	0	0.723760764514411	1.6901721565515058	0.471	0.028	0	2	0.44299999999999995
HLA-DPA1	0	0.7219829473700904	0.8781567481703427	0.744	0.346	0	2	0.398
INSIG1	0	0.7209615079703383	1.601666858349467	0.565	0.148	0	2	0.4169999999999999
TUBA1C	0	0.7206957208603968	1.0644421045943744	0.702	0.296	0	2	0.40599999999999997
ATP6V1C1	0	0.7201810883808308	1.102671023949528	0.53	0.099	0	2	0.43100000000000005
MT2A	0	0.7201722855819616	2.4376276871617337	0.732	0.429	0	2	0.303
CEP170	0	0.7197506135989412	1.1302179055995714	0.535	0.105	0	2	0.43000000000000005
CD300E	0	0.719733942302403	2.0722390572662404	0.443	0.004	0	2	0.439
GNA15	0	0.7187122243657915	0.9716574052906521	0.567	0.129	0	2	0.43799999999999994
IVNS1ABP	0	0.7184999734340132	1.2970985601181337	0.625	0.207	0	2	0.41800000000000004
RAC1	0	0.7173720234726172	0.6369402684881358	0.886	0.585	0	2	0.30100000000000005
VASP	0	0.7171449840095924	1.129617905044324	0.633	0.215	0	2	0.41800000000000004
CD14	0	0.7167650545629473	2.5654800207832573	0.439	0.007	0	2	0.432
PPP1R15A	0	0.7164693484578551	0.984318730576101	0.743	0.348	0	2	0.395
NRP1	0	0.716450696379826	1.2016458870299658	0.449	0.018	0	2	0.431
BCL2A1	0	0.7161520965487833	1.4659771619053923	0.555	0.115	0	2	0.44000000000000006
IRAK3	0	0.7153512360856137	1.3504959208240384	0.455	0.026	0	2	0.429
ITGAX	0	0.715084937762744	1.2791763906960765	0.447	0.016	0	2	0.431
ATP6V1A	0	0.7149353355931408	1.120682037524224	0.525	0.107	0	2	0.41800000000000004
GRN	0	0.7145295294203255	1.0884124077354014	0.58	0.166	0	2	0.4139999999999999
MPZL1	0	0.7132875387353499	1.2429382711038621	0.508	0.094	0	2	0.41400000000000003
SLC6A6	0	0.7132594267452638	1.0531909619669246	0.632	0.22	0	2	0.41200000000000003
NRP2	0	0.7100792536235137	1.0199083855517097	0.531	0.1	0	2	0.43100000000000005
TXNRD1	0	0.7100410731666664	1.3675429321340467	0.681	0.317	0	2	0.36400000000000005
PLEK	0	0.7095876491057266	1.5206475065890122	0.464	0.046	0	2	0.41800000000000004
SLC11A1	0	0.7082322583993899	1.779527445700403	0.422	0.006	0	2	0.416
S100A9	0	0.7068242327693444	3.2863522268623186	0.424	0.013	0	2	0.411
CDKN1A	0	0.7065694558460215	0.6615941471789384	0.666	0.208	0	2	0.4580000000000001
ANXA2	0	0.7064625631111243	0.7665075793177247	0.857	0.584	0	2	0.273
IFNGR2	0	0.7055822632163015	0.9679498476728314	0.533	0.123	0	2	0.41000000000000003
MGST1	0	0.7051030305459535	1.5876732568015384	0.435	0.029	0	2	0.40599999999999997
FNIP2	0	0.7044726013691129	1.523461930886373	0.451	0.05	0	2	0.401
MSANTD3	0	0.7041235575911415	0.8874628977985504	0.516	0.112	0	2	0.404
FNDC3B	0	0.7041032931915994	1.2590235818727973	0.484	0.088	0	2	0.396
RBM47	0	0.7039057118677433	0.9836004044545467	0.457	0.057	0	2	0.4
FAM129B	0	0.7035655419279048	0.9321888762680692	0.447	0.041	0	2	0.406
FCGRT	0	0.7027894627025153	0.9937141777865538	0.466	0.066	0	2	0.4
CST3	0	0.7026229068777822	0.9950915033839947	0.555	0.141	0	2	0.41400000000000003
EMILIN2	0	0.7019335447868269	0.929334212064539	0.479	0.082	0	2	0.39699999999999996
TGFBI	0	0.7005733189144131	2.2459259524025343	0.418	0.021	0	2	0.39699999999999996
CTSD	0	0.6999042455022421	1.546136411172197	0.584	0.227	0	2	0.357
PRDX1	0	0.6998464190920995	0.9271552330523423	0.856	0.672	0	2	0.18399999999999994
ARRDC3	0	0.6997230872871175	1.069665240830055	0.549	0.157	0	2	0.392
DAB2	0	0.699507642286173	1.1915148686789634	0.42	0.021	0	2	0.39899999999999997
NECTIN2	0	0.6991305546348777	0.8351372972937785	0.491	0.093	0	2	0.398
RAPGEF1	0	0.6985801006066683	0.8627613896859769	0.604	0.206	0	2	0.398
GLUL	0	0.6983005231120948	1.3255675965577776	0.556	0.169	0	2	0.387
GLA	0	0.6982716033875974	0.9450930489754792	0.514	0.122	0	2	0.392
SQOR	0	0.6980098940662682	0.9121293751646927	0.575	0.189	0	2	0.38599999999999995
DUSP1	0	0.6975055119229702	0.9361357211779764	0.672	0.287	0	2	0.38500000000000006
SMOX	0	0.6973122358932159	1.1423102619301757	0.433	0.043	0	2	0.39
IRAK2	0	0.6965319282579909	0.9699830405202736	0.424	0.034	0	2	0.39
LITAF	0	0.6961004339727462	1.368727438163318	0.657	0.311	0	2	0.34600000000000003
CCL20	0	0.6960654909729698	4.2569840294533074	0.431	0.056	0	2	0.375
SERPINB1	0	0.6959877454680596	1.3011698030708614	0.658	0.306	0	2	0.35200000000000004
BNIP3L	0	0.6958525842768503	1.1926979111225933	0.727	0.409	0	2	0.318
CDCP1	0	0.6957932480575496	1.0938173020954876	0.401	0.01	0	2	0.391
SERPINB6	0	0.694889581640407	0.8850931100526258	0.524	0.139	0	2	0.385
DMXL2	0	0.6947187818941002	1.4027502068538993	0.397	0.009	0	2	0.388
PLIN2	0	0.6945990805102163	1.5354346511886763	0.652	0.328	0	2	0.324
FOXO3	0	0.6940935851187123	0.8768422330369496	0.512	0.125	0	2	0.387
ADAM9	0	0.6940722067965407	0.886876847619234	0.445	0.064	0	2	0.381
HCK	0	0.6939482228241424	0.9542829270045742	0.435	0.055	0	2	0.38
CCDC88A	0	0.6932939575014961	0.8836354040789417	0.534	0.145	0	2	0.389
HLA-DPB1	0	0.6922400731661971	0.5810367483691223	0.732	0.395	0	2	0.33699999999999997
RNF13	0	0.6915409728511333	0.9785349955595964	0.548	0.173	0	2	0.37500000000000006
SLC36A4	0	0.691518702491627	0.8576379491581005	0.513	0.136	0	2	0.377
RNF144B	0	0.6913524789328163	1.1604825775067584	0.438	0.063	0	2	0.375
JARID2	0	0.6907488702252738	0.9268253990648785	0.516	0.14	0	2	0.376
SEC22B	0	0.6903278542314022	0.974832330581506	0.533	0.158	0	2	0.375
TFPI	0	0.6901215793652657	1.1612681435526035	0.454	0.073	0	2	0.381
SLC25A37	0	0.6899697612652171	2.0873486827249543	0.447	0.082	0	2	0.365
SLC2A3	0	0.6899032082660481	1.434173561954303	0.646	0.312	0	2	0.334
ASAP1	0	0.6890109515189776	0.8821051993138838	0.553	0.177	0	2	0.37600000000000006
PIK3R5	0	0.6883105461946578	0.8316950698802408	0.468	0.093	0	2	0.375
RTN4	0	0.6880521019817583	0.8254842992067151	0.731	0.383	0	2	0.348
VMO1	0	0.6872143707919611	1.5685255021357465	0.452	0.079	0	2	0.373
CLTC	0	0.6871768452002238	0.8002721940791774	0.627	0.261	0	2	0.366
MCL1	0	0.6865377798070907	0.8304083050128463	0.797	0.507	0	2	0.29000000000000004
ITGB8	0	0.6863495109213776	1.4908855859840187	0.415	0.046	0	2	0.369
ARPC5	0	0.6860656087992318	0.7470612076665137	0.848	0.619	0	2	0.22899999999999998
SPHK1	0	0.6857047675577402	0.9532390754989486	0.421	0.05	0	2	0.371
ACTN1	0	0.6856908755599843	1.0293827653630072	0.403	0.034	0	2	0.369
CASP4	0	0.6849460709207557	0.8596494186582335	0.595	0.234	0	2	0.361
ATP6V1F	0	0.6848861657129232	0.9044987150725665	0.76	0.482	0	2	0.278
TNFAIP2	0	0.6843714741089069	0.8955732001309764	0.472	0.093	0	2	0.379
HLA-DQB1	0	0.6843037377214995	0.7340514004824059	0.638	0.27	0	2	0.368
ASPH	0	0.683962500843861	1.203975505430907	0.406	0.04	0	2	0.36600000000000005
